Rendimiento
0.246
0.383
0.191
0.421
0.355
0.246
0.355
0.41
0.301
0.26
0.393
0.301
0.413
0.383
0.656
0.519
0.544
0.429
0.628
0.355
0.383
0.383
0.328
0.402
0.246
0.246
0.336
0.191
0.546
0.519
0.355
0.519
0.325
0.309
0.355
0.519
0.642
0.301
0.301
0.546
0.26
0.628
0.246
0.232
0.71
0.216
0.219
0.301
0.656
0.301
0.399
0.246
0.219
0.519
0.314
0.383
0.109
0.358
0.301
0.383
0.328
0.656
0.295
0.164
0.642
0.355
0.437
0.628
0.519
0.366
0.383
0.383
0.301
0.328
0.246
0.383
0.306
0.404
0.164
0.246
0.656
0.383
0.355
0.238
0.383
0.383
0.519
0.32
0.301
0.383
0.246
0.519
0.383
0.683
0.383
0.246
0.295
0.383
0.298
0.246
0.519
0.519
0.505
0.328
0.246
0.26
0.383
0.358
0.656
0.246
0.355
0.137
0.429
0.137
0.489
0.383
0.21
0.383
0.164
0.363
0.519
0.617
0.492
0.634
0.281
0.519
0.221
0.273
0.164
0.383
0.383
0.295
0.344
0.355
0.574
0.525
0.246
0.235
0.246
0.628
0.314
0.301
0.246
0.279
0.383
0.792
0.358
0.191
0.574
0.366
0.355
0.32
0.301
0.374
0.301
0.301
0.137
0.301
0.301
0.251
0.41
0.205
0.383
0.328
0.205
0.26
0.355
0.279
0.464
0.464
0.355
0.355
0.333
0.656
0.309
0.519
0.393
0.363
0.656
0.519
0.342
0.519
0.383
0.383
0.519
0.191
0.246
0.301
0.656
0.492
0.246
0.178
0.112
0.519
0.574
0.137
0.383
0.246
0.519
0.347
0.301
0.27
0.383
0.246
0.383
0.238
0.328
0.383
0.328
0.246
0.71
0.464
0.451
0.183
0.519
0.369
0.246
0.191
0.191
0.355
0.574
0.383
0.656
0.601
0.205
0.336
0.325
0.792
0.273
0.656
0.328
0.29
0.199
0.383
0.246
0.383
0.301
0.306
0.383
0.41
0.246
0.372
0.383
0.301
0.246
0.451
0.191
0.301
0.467
0.451
0.574
0.383
0.191
0.642
0.301
0.328
0.246
0.109
0.475
0.082
0.519
0.495
0.328
0.246
0.519
0.44
0.246
0.656
0.301
0.328
0.191
0.156
0.519
0.525
0.336
0.437
0.601
0.464
0.601
0.246
0.383
0.246
0.792
0.191
0.451
0.355
0.355
0.355
0.178
0.26
0.301
0.519
0.383
0.418
0.301
0.451
0.437
0.656
0.41
0.309
0.246
0.191
0.519
0.189
0.374
0.246
0.383
0.464
0.246
0.383
0.35
0.246
0.355
0.164
0.273
0.383
0.328
0.328
0.254
0.667
0.301
0.137
0.35
0.328
0.164
0.246
0.437
0.383
0.383
0.246
0.257
0.347
0.287
0.667
0.519
0.383
0.246
0.656
0.656
0.437
0.533
0.301
0.205
0.383
0.246
0.191
0.109
0.519
0.459
0.519
0.383
0.301
0.383
0.257
0.246
0.383
0.383
0.434
0.464
0.383
0.361
0.383
0.328
0.656
0.656
0.096
0.656
0.383
0.109
0.402
0.464
0.246
0.383
0.191
0.191
0.374
0.246
0.246
0.437
0.246
0.26
0.546
0.429
0.251
0.273
0.301
0.164
0.519
0.273
0.519
0.656
0.301
0.191
0.5
0.246
0.309
0.519
0.148
0.383
0.355
0.355
0.41
0.109
0.519
0.363
0.451
0.27
0.383
0.219
0.383
0.519
0.437
0.383
0.328
0.418
0.41
0.137
0.383
0.301
0.519
0.361
0.426
0.519
0.383
0.383
0.525
0.301
0.383
0.464
0.355
0.355
0.656
0.137
0.374
0.383
0.519
0.546
0.519
0.41
0.355
0.189
0.519
0.301
0.574
0.301
0.314
0.691
0.628
0.656
0.464
0.26
0.246
0.301
0.388
0.41
0.451
0.246
0.383
0.492
0.437
0.383
0.246
0.355
0.096
0.656
0.246
0.246
0.437
0.519
0.273
0.445
0.519
0.675
0.519
0.574
0.383
0.363
0.519
0.383
0.301
0.383
0.273
0.191
0.44
0.355
0.301
0.546
0.26
0.328
0.164
0.656
0.246
0.383
0.383
0.383
0.383
0.246
0.246
0.383
0.383
0.451
0.383
0.656
0.322
0.273
0.26
0.257
0.574
0.574
0.546
0.303
0.41
0.191
0.464
0.464
0.519
0.383
0.451
0.41
0.383
0.383
0.601
0.383
0.301
0.363
0.519
0.464
0.328
0.295
0.383
0.451
0.661
0.191
0.301
0.328
0.383
0.301
0.205
0.355
0.238
0.519
0.109
0.287
0.407
0.361
0.383
0.219
0.383
0.355
0.246
0.505
0.519
0.656
0.352
0.191
0.355
0.358
0.219
0.32
0.219
0.232
0.519
0.301
0.383
0.47
0.21
0.451
0.246
0.246
0.464
0.369
0.104
0.301
0.656
0.366
0.246
0.314
0.437
0.355
0.355
0.464
0.383
0.301
0.634
0.519
0.246
0.246
0.301
0.519
0.511
0.191
0.41
0.355
0.358
0.246
0.325
0.383
0.393
0.546
0.301
0.486
0.519
0.383
0.792
0.656
0.251
0.301
0.355
0.533
0.41
0.514
0.016
0.164
0.519
0.328
0.519
0.082
0.519
0.301
0.464
0.489
0.301
0.273
0.473
0.566
0.519
0.656
0.208
0.224
0.137
0.32
0.519
0.164
0.574
0.301
0.35
0.301
0.273
0.383
0.464
0.273
0.191
0.246
0.41
0.301
0.336
0.656
0.383
0.082
0.464
0.153
0.246
0.32
0.383
0.361
0.383
0.383
0.617
0.383
0.369
0.191
0.383
0.383
0.328
0.464
0.246
0.792
0.383
0.604
0.246
0.328
0.582
0.492
0.191
0.246
0.333
0.355
0.388
0.628
0.301
0.301
0.273
0.519
0.383
0.068
0.301
0.366
0.336
0.577
0.301
0.246
0.301
0.104
0.301
0.137
0.601
0.656
0.519
0.232
0.301
0.393
0.098
0.355
0.383
0.26
0.178
0.519
0.246
0.273
0.383
0.194
0.361
0.191
0.377
0.191
0.109
0.383
0.301
0.18
0.355
0.298
0.656
0.691
0.38
0.522
0.404
0.301
0.437
0.519
0.383
0.246
0.197
0.383
0.366
0.178
0.421
0.383
0.519
0.407
0.355
0.656
0.164
0.301
0.246
0.642
0.383
0.383
0.246
0.355
0.246
0.366
0.437
0.284
0.355
0.35
0.328
0.41
0.429
0.191
0.246
0.492
0.355
0.301
0.656
0.164
0.128
0.26
0.393
0.383
0.246
0.246
0.191
0.459
0.109
0.249
0.219
0.246
0.336
0.656
0.383
0.366
0.301
0.246
0.41
0.355
0.383
0.355
0.246
0.355
0.273
0.191
0.519
0.246
0.519
0.519
0.656
0.32
0.109
0.383
0.246
0.601
0.24
0.383
0.519
0.383
0.519
0.287
0.519
0.656
0.464
0.383
0.342
0.301
0.301
0.273
0.123
0.328
0.317
0.492
0.383
0.519
0.464
0.246
0.221
0.309
0.464
0.792
0.656
0.26
0.38
0.29
0.082
0.669
0.404
0.383
0.301
0.301
0.273
0.298
0.301
0.473
0.366
0.355
0.492
0.519
0.437
0.115
0.426
0.246
0.383
0.301
0.464
0.137
0.383
0.656
0.404
0.601
0.557
0.383
0.273
0.519
0.437
0.484
0.355
0.656
0.295
0.656
0.281
0.383
0.361
0.574
0.41
0.347
0.249
0.459
0.383
0.342
0.451
0.246
0.41
0.656
0.32
0.26
0.355
0.123
0.355
0.47
0.383
0.301
0.279
0.29
0.391
0.792
0.473
0.383
0.519
0.383
0.355
0.383
0.246
0.383
0.383
0.355
0.109
0.333
0.383
0.464
1.0
0.295
0.601
0.301
0.451
0.191
0.519
0.41
0.26
0.366
0.656
0.383
0.792
0.415
0.205
0.391
0.383
0.519
0.607
0.268
0.35
0.082
0.355
0.328
0.519
0.404
0.464
0.219
0.246
0.464
0.519
0.519
0.519
0.164
0.451
0.374
0.301
0.396
0.519
0.383
0.574
0.519
0.399
0.383
0.639
0.519
0.41
0.246
0.301
0.383
0.355
0.383
0.164
0.369
0.246
0.246
0.383
0.301
0.628
0.301
0.273
0.309
0.383
0.26
0.355
0.301
0.383
0.172
0.724
0.41
0.65
0.628
0.383
0.464
0.232
0.383
0.519
0.134
0.219
0.683
0.601
0.314
0.41
0.301
0.246
0.656
0.301
0.336
0.492
0.383
0.246
0.656
0.383
0.383
0.104
0.464
0.508
0.246
0.109
0.361
0.137
0.246
0.358
0.361
0.514
0.246
0.434
0.342
0.26
0.355
0.383
0.617
0.328
0.246
0.628
0.519
0.273
0.519
0.527
0.339
0.24
0.656
0.464
0.383
0.41
0.137
0.164
0.519
0.109
0.451
0.464
0.361
0.117
0.478
0.385
0.393
0.492
0.355
0.301
0.399
0.637
0.301
0.309
0.246
0.301
0.396
0.246
0.191
0.656
0.301
0.656
0.383
0.246
0.519
0.574
0.246
0.164
0.32
0.191
0.519
0.355
0.301
0.464
0.383
0.355
0.361
0.306
0.656
0.527
0.724
0.191
0.301
0.109
0.301
0.519
0.601
0.246
0.355
0.301
0.339
0.246
0.519
0.109
0.246
0.383
0.519
0.246
0.519
0.257
0.383
0.437
0.484
0.519
0.451
0.383
0.137
0.519
0.342
0.287
0.287
0.404
0.489
0.519
0.213
0.522
0.317
0.366
0.301
0.301
0.374
0.191
0.383
0.246
0.383
0.642
0.363
0.656
0.383
0.197
0.383
0.26
0.383
0.383
0.273
0.26
0.281
0.246
0.246
0.273
0.631
0.383
0.437
0.191
0.355
0.273
0.191
0.191
0.383
0.246
0.574
0.519
0.191
0.738
0.464
0.473
0.219
0.41
0.41
0.191
0.246
0.691
0.301
0.437
0.301
0.246
0.301
0.142
0.383
0.301
0.273
0.273
0.656
0.418
0.246
0.486
0.604
0.383
0.191
0.656
0.383
0.328
0.246
0.219
0.273
0.519
0.301
0.232
0.339
0.235
0.301
0.519
0.355
0.519
0.683
0.383
0.366
0.273
0.352
0.383
0.342
0.273
0.519
0.656
0.363
0.383
0.385
0.601
0.273
0.437
0.246
0.355
0.519
0.519
0.273
0.257
0.29
0.383
0.246
0.309
0.519
0.224
0.273
0.383
0.464
0.41
0.38
0.191
0.519
0.246
0.273
0.451
0.383
0.546
0.314
0.219
0.301
0.383
0.344
0.383
0.383
0.383
0.355
0.538
0.363
0.273
0.355
0.246
0.301
0.383
0.601
0.385
0.383
0.355
0.26
0.656
0.109
0.437
0.492
0.464
0.574
0.303
0.191
0.191
0.366
0.383
0.423
0.464
0.437
0.246
0.366
0.383
0.519
0.142
0.109
0.388
0.738
0.355
0.451
0.301
0.246
0.792
0.137
0.464
0.246
0.519
0.191
0.656
0.41
0.574
0.328
0.383
0.295
0.464
0.385
0.467
0.44
0.383
0.475
0.246
0.656
0.328
0.355
0.137
0.464
0.333
0.273
0.642
0.342
0.23
0.317
0.355
0.41
0.301
0.109
0.213
0.462
0.519
0.634
0.137
0.301
0.538
0.191
0.393
0.301
0.322
0.464
0.519
0.519
0.445
0.383
0.628
0.574
0.164
0.519
0.642
0.246
0.273
0.301
0.246
0.383
0.303
0.309
0.191
0.227
0.246
0.301
0.246
0.0
0.383
0.383
0.383
0.383
0.164
0.361
0.464
0.519
0.219
0.246
0.301
0.191
0.656
0.26
0.219
0.519
0.519
0.273
0.191
0.246
0.361
0.383
0.301
0.374
0.519
0.273
0.642
0.246
0.352
0.301
0.363
0.464
0.383
0.363
0.41
0.546
0.246
0.656
0.246
0.246
0.361
0.137
0.328
0.519
0.301
0.246
0.383
0.273
0.246
0.656
0.519
0.219
0.519
0.402
0.314
0.336
0.287
0.464
0.459
0.519
0.322
0.519
0.519
0.355
0.383
0.369
0.519
0.301
0.355
0.519
0.355
0.374
0.363
0.355
0.295
0.656
0.519
0.44
0.656
0.361
0.519
0.546
0.26
0.087
0.355
0.336
0.301
0.667
0.383
0.246
0.519
0.344
0.246
0.464
0.098
0.519
0.301
0.383
0.656
0.213
0.374
0.383
0.546
0.383
0.383
0.26
0.301
0.393
0.273
0.328
0.672
0.369
0.656
0.492
0.246
0.301
0.246
0.383
0.383
0.519
0.246
0.41
0.41
0.536
0.301
0.383
0.519
0.374
0.44
0.246
0.656
0.246
0.301
0.41
0.383
0.281
0.191
0.306
0.533
0.383
0.522
0.314
0.519
0.276
0.355
0.464
0.082
0.246
0.246
0.383
0.519
0.519
0.301
0.383
0.352
0.301
0.301
0.792
0.656
0.328
0.656
0.383
0.295
0.301
0.656
0.355
0.383
0.383
0.301
0.328
0.246
0.475
0.467
0.246
0.246
0.317
0.301
0.656
0.273
0.333
0.656
0.481
0.328
0.246
0.656
0.383
0.404
0.309
0.399
0.383
0.235
0.243
0.426
0.519
0.301
0.383
0.273
0.437
0.246
0.355
0.301
0.246
0.383
0.169
0.383
0.246
0.164
0.219
0.301
0.656
0.383
0.656
0.383
0.246
0.219
0.301
0.246
0.15
0.328
0.519
0.383
0.246
0.519
0.369
0.41
0.383
0.339
0.383
0.301
0.656
0.383
0.383
0.415
0.164
0.246
0.216
0.328
0.336
0.219
0.246
0.246
0.383
0.383
0.328
0.298
0.383
0.984
0.366
0.273
0.246
0.656
0.383
0.328
0.929
0.383
0.383
0.383
0.383
0.35
0.383
0.246
0.158
0.219
0.344
0.519
0.656
0.437
0.355
0.246
0.492
0.273
0.355
0.246
0.519
0.437
0.683
0.437
0.303
0.246
0.71
0.172
0.437
0.328
0.383
0.164
0.273
0.246
0.246
0.301
0.295
0.232
0.464
0.383
0.746
0.383
0.451
0.484
0.257
0.656
0.273
0.246
0.328
0.456
0.301
0.41
0.699
0.546
0.317
0.249
0.246
0.519
0.301
0.109
0.44
0.328
0.383
0.383
0.355
0.481
0.71
0.574
0.246
0.437
0.366
0.328
0.246
0.41
0.331
0.109
0.383
0.383
0.246
0.519
0.383
0.246
0.109
0.462
0.301
0.109
0.383
0.41
0.383
0.451
0.336
0.191
0.355
0.246
0.082
0.292
0.383
0.301
0.137
0.219
0.355
0.519
0.336
0.519
0.246
0.683
0.574
0.656
0.383
0.383
0.328
0.301
0.257
0.251
0.273
0.459
0.328
0.792
0.519
0.355
0.429
0.246
0.301
0.383
0.383
0.164
0.574
0.355
0.656
0.369
0.298
0.383
0.41
0.279
0.519
0.145
0.806
0.383
0.519
0.519
0.363
0.355
0.656
0.232
0.383
0.342
0.191
0.41
0.383
0.464
0.309
0.363
0.301
0.464
0.301
0.314
0.519
0.383
0.383
0.246
0.246
0.464
0.473
0.246
0.383
0.301
0.656
0.519
0.628
0.437
0.383
0.656
0.246
0.082
0.656
0.366
0.464
0.519
0.246
0.355
0.246
0.519
0.251
0.301
0.301
0.44
0.388
0.355
0.246
0.519
0.383
0.137
0.355
0.519
0.328
0.402
0.464
0.301
0.383
0.383
0.109
0.383
0.574
0.383
0.383
0.355
0.464
0.191
0.344
0.437
0.246
0.404
0.301
0.738
0.656
0.35
0.301
0.383
0.383
0.464
0.191
0.656
0.451
0.383
0.377
0.41
0.366
0.298
0.301
0.301
0.246
0.191
0.137
0.519
0.519
0.519
0.273
0.656
0.164
0.519
0.142
0.246
0.383
0.437
0.519
0.519
0.355
0.328
0.183
0.178
0.183
0.519
0.792
0.301
0.246
0.383
0.369
0.546
0.383
0.656
0.123
0.303
0.191
0.369
0.383
0.574
0.383
0.519
0.383
0.314
0.383
0.383
0.792
0.383
0.656
0.205
0.246
0.257
0.355
0.464
0.246
0.383
0.314
0.383
0.41
0.383
0.519
0.519
0.426
0.301
0.29
0.246
0.656
0.437
0.519
0.158
0.519
0.301
0.301
0.082
0.383
0.519
0.418
0.383
0.388
0.383
0.656
0.383
0.355
0.322
0.41
0.273
0.383
0.342
0.418
0.301
0.519
0.109
0.519
0.546
0.109
0.464
0.246
0.24
0.301
0.361
0.383
0.62
0.363
0.301
0.246
0.301
0.246
0.519
0.301
0.246
0.383
0.24
0.656
0.519
0.301
0.383
0.273
0.689
0.273
0.273
0.519
0.246
0.355
0.495
0.109
0.232
0.169
0.191
0.464
0.661
0.546
0.355
0.41
0.219
0.413
0.41
0.246
0.519
0.311
0.383
0.246
0.519
0.519
0.164
0.383
0.519
0.344
0.656
0.301
0.41
0.301
0.246
0.396
0.273
0.519
0.303
0.301
0.399
0.464
0.369
0.464
0.464
0.656
0.246
0.246
0.383
0.355
0.516
0.257
0.238
0.246
0.301
0.656
0.246
0.26
0.383
0.383
0.519
0.273
0.656
0.246
0.219
0.478
0.448
0.432
0.642
0.301
0.363
0.656
0.175
0.399
0.464
0.41
0.301
0.246
0.287
0.164
0.383
0.328
0.383
0.383
0.273
0.396
0.437
0.41
0.383
0.374
0.546
0.519
0.492
0.383
0.656
0.355
0.219
0.082
0.38
0.519
0.342
0.656
0.301
0.475
0.363
0.546
0.383
0.383
0.246
0.298
0.333
0.519
0.366
0.355
0.355
0.38
0.404
0.41
0.246
0.331
0.366
0.383
0.301
0.301
0.383
0.246
0.656
0.191
0.383
0.383
0.273
0.355
0.656
0.355
0.082
0.301
0.309
0.251
0.383
0.383
0.246
0.287
0.273
0.273
0.691
0.519
0.383
0.639
0.396
0.246
0.418
0.464
0.383
0.246
0.383
0.508
0.383
0.574
0.656
0.306
0.265
0.246
0.388
0.642
0.464
0.451
0.642
0.519
0.246
0.292
0.623
0.459
0.383
0.317
0.221
0.301
0.656
0.383
0.301
0.352
0.656
0.429
0.601
0.355
0.246
0.301
0.249
0.383
0.246
0.309
0.355
0.383
0.322
0.437
0.328
0.519
0.301
0.404
0.511
0.303
0.301
0.383
0.464
0.656
0.358
0.301
0.369
0.383
0.383
0.738
0.301
0.246
0.41
0.355
0.628
0.374
0.336
0.546
0.333
0.464
0.18
0.383
0.519
0.464
0.383
0.519
0.328
0.246
0.53
0.383
0.656
0.437
0.519
0.383
0.639
0.268
0.355
0.355
0.342
0.402
0.246
0.246
0.519
0.464
0.527
0.656
0.355
0.246
0.219
0.656
0.574
0.41
0.301
0.355
0.109
0.298
0.369
0.333
0.361
0.273
0.792
0.306
0.519
0.574
0.383
0.44
0.388
0.383
0.519
0.273
0.191
0.314
0.727
0.383
0.691
0.486
0.355
0.355
0.301
0.519
0.273
0.301
0.374
0.792
0.369
0.355
0.246
0.082
0.301
0.328
0.492
0.369
0.191
0.383
0.246
0.437
0.246
0.459
0.301
0.191
0.464
0.314
0.358
0.29
0.298
0.385
0.355
0.301
0.5
0.246
0.519
0.317
0.656
0.358
0.369
0.601
0.383
0.246
0.301
0.372
0.383
0.366
0.464
0.383
0.557
0.172
0.519
0.246
0.164
0.519
0.522
0.279
0.464
0.519
0.301
0.634
0.383
0.303
0.342
0.456
0.358
0.519
0.301
0.333
0.355
0.519
0.41
0.656
0.314
0.656
0.298
0.519
0.404
0.383
0.246
0.246
0.301
0.656
0.407
0.792
0.492
0.656
0.328
0.246
0.464
0.464
0.519
0.383
0.191
0.246
0.372
0.366
0.383
0.456
0.273
0.068
0.301
0.383
0.24
0.153
0.519
0.383
0.328
0.301
0.421
0.437
0.246
0.246
0.273
0.246
0.246
0.383
0.246
0.355
0.383
0.383
0.317
0.656
0.328
0.374
0.243
0.383
0.473
0.473
0.328
0.175
0.519
0.383
0.246
0.355
0.656
0.451
0.246
0.847
0.246
0.249
0.391
0.355
0.383
0.383
0.656
0.464
0.519
0.383
0.519
0.137
0.366
0.383
0.601
0.355
0.219
0.413
0.383
0.464
0.301
0.437
0.519
0.484
0.246
0.254
0.314
0.383
0.519
0.328
0.519
0.41
0.301
0.24
0.383
0.437
0.383
0.437
0.35
0.355
0.383
0.246
0.41
0.227
0.363
0.246
0.519
0.574
0.519
0.383
0.243
0.301
0.383
0.451
0.41
0.519
0.301
0.301
0.301
0.464
0.246
0.383
0.145
0.336
0.41
0.355
0.519
0.287
0.383
0.273
0.519
0.355
0.164
0.301
0.137
0.246
0.355
0.399
0.301
0.519
0.47
0.538
0.383
0.273
0.519
0.464
0.601
0.273
0.328
0.301
0.383
0.246
0.383
0.383
0.246
0.519
0.178
0.301
0.656
0.41
0.519
0.328
0.24
0.246
0.246
0.527
0.656
0.169
0.383
0.464
0.374
0.574
0.246
0.656
0.437
0.383
0.246
0.383
0.137
0.363
0.724
0.246
0.191
0.191
0.383
0.404
0.637
0.232
0.383
0.383
0.377
0.082
0.519
0.383
0.205
0.418
0.437
0.104
0.301
0.383
0.298
0.383
0.383
0.344
0.383
0.601
0.298
0.363
0.385
0.519
0.191
0.383
0.202
0.328
0.467
0.355
0.792
0.164
0.363
0.628
0.246
0.738
0.383
0.301
0.383
0.246
0.273
0.26
0.44
0.246
0.355
0.219
0.437
0.137
0.656
0.464
0.355
0.306
0.301
0.314
0.383
0.246
0.301
0.383
0.404
0.41
0.519
0.505
0.246
0.164
0.109
0.301
0.301
0.519
0.377
0.328
0.383
0.137
0.164
0.301
0.519
0.301
0.301
0.519
0.347
0.109
0.246
0.464
0.205
0.445
0.355
0.519
0.656
0.246
0.41
0.257
0.407
0.383
0.519
0.246
0.306
0.383
0.246
0.383
0.505
0.361
0.29
0.191
0.246
0.656
0.355
0.358
0.355
0.317
0.552
0.246
0.41
0.191
0.246
0.383
0.519
0.322
0.355
0.383
0.429
0.383
0.372
0.372
0.383
0.197
0.191
0.26
0.492
0.656
0.383
0.191
0.246
0.369
0.519
0.519
0.519
0.623
0.301
0.464
0.355
0.464
0.328
0.519
0.656
0.383
0.383
0.527
0.383
0.383
0.383
0.383
0.41
0.464
