Rendimiento
0.301
0.519
0.325
0.574
0.383
0.38
0.361
0.519
0.301
0.355
0.464
0.082
0.656
0.377
0.301
0.383
0.208
0.557
0.355
0.383
0.104
0.383
0.303
0.301
0.519
0.437
0.246
0.109
0.298
0.383
0.418
0.246
0.137
0.656
0.298
0.656
0.383
0.374
0.355
0.656
0.082
0.546
0.175
0.383
0.656
0.336
0.109
0.328
0.642
0.451
0.41
0.383
0.137
0.246
0.806
0.372
0.451
0.519
0.656
0.519
0.71
0.246
0.47
0.325
0.519
0.137
0.219
0.383
0.656
0.301
0.268
0.612
0.363
0.383
0.082
0.328
0.519
0.35
0.929
0.519
0.279
0.464
0.301
0.577
0.342
0.656
0.246
0.582
0.142
0.336
0.301
0.246
0.546
0.301
0.639
0.328
0.656
0.301
0.164
0.246
0.47
0.383
0.383
0.246
0.339
0.383
0.301
0.383
0.402
0.656
0.437
0.546
0.26
0.383
0.301
0.246
0.464
0.333
0.246
0.328
0.137
0.41
0.519
0.519
0.137
0.464
0.322
0.355
0.355
0.519
0.656
0.601
0.481
0.601
0.697
0.246
0.301
0.519
0.656
0.41
0.519
0.342
0.383
0.383
0.246
0.383
0.314
0.246
0.519
0.109
0.246
0.361
0.232
0.355
0.383
0.628
0.268
0.383
0.328
0.519
0.164
0.519
0.41
0.519
0.656
0.656
0.145
0.246
0.41
0.383
0.383
0.383
0.301
0.383
0.366
0.191
0.656
0.44
0.385
0.656
0.429
0.301
0.374
0.26
0.246
0.519
0.464
0.246
0.519
0.792
0.383
0.287
0.301
0.429
0.191
0.519
0.399
0.246
0.219
0.363
0.383
0.301
0.388
0.519
0.522
0.383
0.224
0.383
0.656
0.639
0.26
0.205
0.328
0.104
0.355
0.301
0.109
0.546
0.404
0.456
0.383
0.383
0.519
0.301
0.366
0.391
0.273
0.355
0.383
0.451
0.246
0.246
0.238
0.656
0.383
0.451
0.519
0.246
0.191
0.388
0.519
0.246
0.383
0.219
0.355
0.383
0.464
0.522
0.273
0.383
0.221
0.273
0.219
0.301
0.301
0.519
0.328
0.191
0.328
0.656
0.219
0.383
0.41
0.383
0.383
0.41
0.383
0.287
0.437
0.383
0.473
0.464
0.301
0.191
0.544
0.295
0.191
0.383
0.519
0.383
0.519
0.383
0.656
0.383
0.355
0.257
0.464
0.342
0.656
0.301
0.355
0.519
0.519
0.301
0.301
0.464
0.582
0.642
0.355
0.792
0.191
0.519
0.519
0.178
0.642
0.492
0.464
0.413
0.109
0.301
0.383
0.336
0.156
0.246
0.301
0.29
0.656
0.276
0.355
0.388
0.301
0.383
0.109
0.257
0.519
0.792
0.656
0.407
0.383
0.273
0.656
0.178
0.404
0.301
0.519
0.205
0.328
0.41
0.41
0.536
0.355
0.301
0.656
0.301
0.41
0.355
0.41
0.301
0.358
0.109
0.246
0.383
0.301
0.246
0.301
0.246
0.246
0.527
0.191
0.355
0.656
0.41
0.109
0.246
0.355
0.273
0.601
0.383
0.246
0.35
0.342
0.656
0.656
0.691
0.519
0.383
0.464
0.298
0.519
0.383
0.642
0.656
0.219
0.437
0.656
0.519
0.383
0.601
0.301
0.363
0.235
0.628
0.109
0.519
0.383
0.246
0.142
0.227
0.41
0.383
0.661
0.273
0.246
0.309
0.519
0.451
0.383
0.344
0.298
0.56
0.464
0.137
0.383
0.473
0.246
0.519
0.361
0.519
0.363
0.314
0.366
0.273
0.421
0.464
0.311
0.656
0.383
0.456
0.402
0.276
0.383
0.232
0.383
0.246
0.301
0.246
0.372
0.355
0.385
0.383
0.519
0.172
0.301
0.273
0.363
0.71
0.219
0.38
0.246
0.191
0.355
0.519
0.792
0.656
0.219
0.464
0.238
0.383
0.383
0.246
0.383
0.519
0.301
0.366
0.383
0.249
0.109
0.574
0.383
0.514
0.137
0.219
0.383
0.426
0.301
0.41
0.301
0.355
0.383
0.383
0.191
0.265
0.35
0.301
0.383
0.519
0.628
0.213
0.301
0.301
0.355
0.656
0.656
0.301
0.29
0.355
0.301
0.363
0.347
0.246
0.295
0.137
0.393
0.246
0.246
0.355
0.295
0.574
0.642
0.287
0.41
0.246
0.404
0.383
0.246
0.301
0.186
0.383
0.246
0.383
0.317
0.328
0.246
0.383
0.301
0.464
0.355
0.333
0.246
0.443
0.246
0.656
0.519
0.383
0.445
0.519
0.538
0.205
0.355
0.355
0.383
0.399
0.246
0.519
0.437
0.383
0.519
0.374
0.352
0.273
0.369
0.055
0.656
0.317
0.792
0.249
0.792
0.546
0.355
0.273
0.339
0.273
0.437
0.443
0.246
0.383
0.246
0.358
0.445
0.656
0.301
0.336
0.437
0.301
0.246
0.519
0.383
0.26
0.191
0.383
0.191
0.383
0.383
0.383
0.519
0.656
0.314
0.402
0.656
0.383
0.273
0.32
0.437
0.309
0.574
0.301
0.462
0.369
0.273
0.109
0.301
0.656
0.309
0.295
0.246
0.301
0.383
0.525
0.372
0.383
0.082
0.393
0.246
0.355
0.273
0.383
0.492
0.451
0.301
0.246
0.383
0.656
0.273
0.191
0.383
0.301
0.246
0.137
0.383
0.246
0.363
0.358
0.656
0.383
0.429
0.519
0.41
0.656
0.137
0.238
0.355
0.464
0.383
0.191
0.301
0.35
0.243
0.464
0.355
0.464
0.511
0.383
0.273
0.519
0.41
0.301
0.683
0.164
0.301
0.369
0.164
0.333
0.232
0.246
0.383
0.273
0.164
0.418
0.355
0.792
0.383
0.383
0.383
0.71
0.301
0.519
0.437
0.301
0.219
0.383
0.437
0.738
0.383
0.383
0.273
0.587
0.519
0.492
0.328
0.478
0.191
0.464
0.246
0.437
0.279
0.656
0.273
0.464
0.366
0.464
0.396
0.246
0.634
0.298
0.656
0.363
0.519
0.464
0.519
0.246
0.601
0.549
0.383
0.656
0.383
0.178
0.246
0.489
0.246
0.519
0.519
0.301
0.492
0.191
0.137
0.328
0.164
0.383
0.246
0.082
0.246
0.137
0.301
0.342
0.301
0.383
0.164
0.519
0.656
0.383
0.383
0.246
0.301
0.333
0.328
0.352
0.301
0.546
0.574
0.301
0.519
0.464
0.383
0.306
0.257
0.383
0.361
0.273
0.301
0.284
0.464
0.656
0.656
0.792
0.137
0.301
0.656
0.246
0.383
0.301
0.383
0.374
0.128
0.519
0.519
0.374
0.519
0.355
0.257
0.301
0.546
0.519
0.246
0.328
0.172
0.383
0.71
0.246
0.656
0.246
0.492
0.519
0.464
0.246
0.355
0.437
0.383
0.26
0.519
0.366
0.363
0.792
0.257
0.301
0.246
0.383
0.164
0.301
0.519
0.273
0.246
0.301
0.519
0.656
0.404
0.246
0.336
0.306
0.355
0.519
0.246
0.383
0.574
0.246
0.246
0.514
0.298
0.246
0.164
0.383
0.41
0.464
0.082
0.404
0.383
0.383
0.369
0.301
0.246
0.464
0.246
0.451
0.432
0.383
0.656
0.273
0.257
0.464
0.383
0.246
0.519
0.519
0.344
0.383
0.656
0.519
0.328
0.519
0.355
0.383
0.328
0.137
0.383
0.142
0.385
0.383
0.117
0.246
0.328
0.284
0.191
0.29
0.656
0.456
0.383
0.464
0.363
0.505
0.383
0.383
0.191
0.383
0.519
0.383
0.451
0.464
0.437
0.383
0.383
0.448
0.191
0.519
0.383
0.246
0.355
0.246
0.355
0.328
0.355
0.519
0.246
0.273
0.519
0.724
0.459
0.467
0.519
0.656
0.508
0.355
0.336
0.383
0.634
0.519
0.492
0.328
0.754
0.372
0.191
0.301
0.32
0.322
0.574
0.325
0.41
0.44
0.301
0.164
0.418
0.519
0.492
0.328
0.246
0.41
0.383
0.667
0.522
0.322
0.519
0.383
0.301
0.301
0.656
0.363
0.383
0.328
0.336
0.656
0.41
0.301
0.246
0.683
0.492
0.355
0.273
0.519
0.246
0.383
0.246
0.24
0.366
0.273
0.287
0.191
0.421
0.519
0.246
0.508
0.301
0.246
0.574
0.219
0.355
0.369
0.213
0.333
0.519
0.301
0.451
0.298
0.355
0.525
0.383
0.464
0.301
0.363
0.519
0.355
0.383
0.383
0.164
0.656
0.301
0.464
0.328
0.383
0.328
0.391
0.519
0.792
0.557
0.617
0.383
0.634
0.519
0.355
0.358
0.383
0.246
0.464
0.383
0.519
0.301
0.246
0.41
0.519
0.656
0.383
0.601
0.38
0.273
0.519
0.246
0.383
0.383
0.429
0.383
0.699
0.363
0.383
0.273
0.383
0.246
0.15
0.301
0.355
0.418
0.41
0.355
0.246
0.273
0.355
0.574
0.519
0.574
0.246
0.355
0.295
0.333
0.309
0.191
0.383
0.246
0.377
0.191
0.273
0.355
0.26
0.257
0.336
0.383
0.109
0.546
0.21
0.574
0.328
0.301
0.546
0.383
0.566
0.519
0.383
0.328
0.246
0.44
0.355
0.202
0.519
0.366
0.082
0.421
0.519
0.464
0.383
0.191
0.383
0.317
0.303
0.355
0.328
0.246
0.656
0.328
0.301
0.426
0.191
0.792
0.574
0.383
0.383
0.246
0.383
0.328
0.519
0.383
0.656
0.451
0.355
0.41
0.273
0.464
0.191
0.601
0.656
0.383
0.301
0.656
0.306
0.383
0.383
0.191
0.557
0.383
0.246
0.26
0.519
0.328
0.361
0.164
0.09
0.5
0.546
0.246
0.191
0.32
0.246
0.383
0.601
0.656
0.372
0.224
0.328
0.464
0.437
0.656
0.098
0.273
0.456
0.383
0.246
0.087
0.246
0.295
0.383
0.287
0.656
0.724
0.366
0.246
0.306
0.792
0.358
0.396
0.328
0.519
0.246
0.738
0.656
0.164
0.656
0.383
0.358
0.377
0.273
0.213
0.301
0.301
0.467
0.191
0.399
0.301
0.246
0.301
0.383
0.301
0.383
0.519
0.246
0.383
0.667
0.519
0.369
0.383
0.464
0.383
0.383
0.355
0.828
0.363
0.328
0.383
0.24
0.123
0.301
0.355
0.104
0.301
0.519
0.519
0.355
0.178
0.219
0.246
0.519
0.437
0.109
0.137
0.191
0.495
0.464
0.246
0.205
0.383
0.355
0.383
0.984
0.675
0.221
0.519
0.383
0.109
0.656
0.519
0.656
0.273
0.355
0.519
0.355
0.464
0.295
0.26
0.464
0.574
0.519
0.26
0.792
0.191
0.355
0.383
0.18
0.191
0.689
0.574
0.383
0.574
0.383
0.464
0.355
0.383
0.519
0.388
0.609
0.383
0.519
0.246
0.355
0.519
0.164
0.377
0.317
0.158
0.467
0.355
0.475
0.383
0.246
0.191
0.301
0.26
0.328
0.656
0.383
0.574
0.464
0.628
0.355
0.374
0.336
0.301
0.519
0.219
0.519
0.383
0.41
0.246
0.361
0.246
0.246
0.355
0.519
0.301
0.41
0.522
0.691
0.656
0.109
0.383
0.246
0.44
0.519
0.41
0.505
0.246
0.301
0.519
0.656
0.399
0.656
0.273
0.246
0.41
0.464
0.246
0.519
0.383
0.219
0.383
0.301
0.246
0.301
0.164
0.355
0.467
0.41
0.238
0.437
0.519
0.383
0.656
0.383
0.355
0.41
0.249
0.082
0.301
0.38
0.792
0.383
0.582
0.246
0.574
0.519
0.148
0.205
0.519
0.109
0.383
0.484
0.295
0.15
0.519
0.484
0.519
0.383
0.383
0.191
0.519
0.246
0.642
0.383
0.415
0.604
0.35
0.164
0.197
0.26
0.656
0.53
0.301
0.301
0.355
0.383
0.574
0.792
0.246
0.301
0.137
0.137
0.656
0.519
0.383
0.246
0.246
0.273
0.355
0.519
0.369
0.383
0.601
0.383
0.656
0.369
0.191
0.464
0.437
0.366
0.219
0.519
0.536
0.246
0.792
0.369
0.32
0.109
0.383
0.656
0.355
0.492
0.301
0.301
0.164
0.246
0.347
0.383
0.197
0.421
0.383
0.434
0.464
0.082
0.404
0.464
0.519
0.519
0.246
0.383
0.301
0.246
0.443
0.383
0.301
0.246
0.301
0.355
0.383
0.26
0.301
0.383
0.434
0.145
0.519
0.519
0.301
0.303
0.383
0.273
0.383
0.383
0.372
0.383
0.301
0.383
0.574
0.628
0.355
0.519
0.617
0.519
0.366
0.257
0.246
0.246
0.396
0.574
0.202
0.246
0.519
0.355
0.656
0.383
0.333
0.41
0.328
0.533
0.511
0.342
0.246
0.656
0.41
0.383
0.637
0.519
0.383
0.164
0.383
0.519
0.383
0.519
0.41
0.519
0.383
0.451
0.383
0.656
0.287
0.246
0.519
0.574
0.164
0.191
0.383
0.383
0.383
0.656
0.41
0.464
0.383
0.383
0.361
0.574
0.437
0.383
0.383
0.251
0.383
0.298
0.363
0.383
0.503
0.232
0.383
0.246
0.383
0.383
0.246
0.519
0.369
0.383
0.355
0.372
0.519
0.399
0.251
0.317
0.191
0.328
0.331
0.26
0.41
0.383
0.792
0.383
0.273
0.246
0.505
0.383
0.519
0.363
0.383
0.243
0.713
0.216
0.538
0.437
0.656
0.656
0.246
0.109
0.519
0.301
0.328
0.29
0.383
0.219
0.164
0.273
0.301
0.383
0.41
0.683
0.358
0.383
0.383
0.246
0.301
0.109
0.301
0.309
0.492
0.519
0.519
0.164
0.26
0.328
0.672
0.519
0.246
0.328
0.355
0.383
0.246
0.508
0.383
0.519
0.41
0.41
0.383
0.191
0.366
0.383
0.148
0.481
0.383
0.191
0.464
0.366
0.437
0.404
0.792
0.383
0.26
0.355
0.429
0.369
0.464
0.519
0.164
0.246
0.301
0.437
0.246
0.249
0.383
0.519
0.656
0.393
0.383
0.246
0.396
0.519
0.383
0.451
0.246
0.309
0.383
0.623
0.464
0.519
0.246
0.355
0.385
0.383
0.295
0.519
0.301
0.301
0.383
0.383
0.191
0.336
0.301
0.191
0.41
0.301
0.38
0.246
0.601
0.301
0.574
0.137
0.082
0.383
0.383
0.164
0.301
0.246
0.459
0.246
0.254
0.473
0.399
0.383
0.464
0.383
0.301
0.41
0.355
0.068
0.317
0.301
0.383
0.344
0.519
0.328
0.109
0.246
0.525
0.301
0.656
0.656
0.41
0.191
0.429
0.246
0.366
0.298
0.191
0.246
0.328
0.246
0.355
0.137
0.328
0.437
0.328
0.464
0.383
0.383
0.656
0.519
0.519
0.456
0.213
0.273
0.383
0.519
0.246
0.301
0.383
0.355
0.251
0.328
0.246
0.246
0.082
0.082
0.219
0.41
0.355
0.355
0.328
0.137
0.41
0.656
0.301
0.355
0.109
0.328
0.519
0.246
0.191
0.205
0.32
0.519
0.383
0.301
0.628
0.191
0.656
0.44
0.191
0.473
0.219
0.344
0.301
0.383
0.246
0.656
0.246
0.361
0.623
0.489
0.287
0.322
0.399
0.383
0.355
0.246
0.336
0.574
0.137
0.355
0.41
0.246
0.355
0.249
0.383
0.383
0.519
0.459
0.519
0.41
0.519
0.656
0.219
0.328
0.361
0.383
0.301
0.355
0.328
0.309
0.254
0.519
0.325
0.369
0.221
0.301
0.309
0.246
0.339
0.273
0.464
0.164
0.301
0.437
0.383
0.383
0.464
0.301
0.246
0.301
0.383
0.219
0.137
0.355
0.383
0.519
0.464
0.355
0.464
0.519
0.246
0.383
0.314
0.404
0.383
0.467
0.5
0.355
0.322
0.137
0.301
0.383
0.355
0.738
0.355
0.656
0.519
0.369
0.546
0.656
0.26
0.527
0.383
0.519
0.191
0.383
0.383
0.355
0.246
0.295
0.191
0.519
0.383
0.383
0.519
0.355
0.383
0.437
0.437
0.265
0.246
0.303
0.656
0.437
0.639
0.527
0.533
0.246
0.358
0.301
0.295
0.246
0.246
0.385
0.383
0.462
0.257
0.26
0.451
0.301
0.519
0.656
0.519
0.246
0.418
0.246
0.601
0.41
0.464
0.464
0.273
0.328
0.137
0.437
0.383
0.634
0.301
0.328
0.383
0.402
0.301
0.273
0.383
0.164
0.656
0.366
0.246
0.314
0.383
0.26
0.383
0.383
0.462
0.656
0.355
0.328
0.363
0.519
0.301
0.383
0.355
0.246
0.519
0.393
0.191
0.437
0.383
0.639
0.519
0.109
0.574
0.109
0.363
0.383
0.328
0.574
0.642
0.273
0.301
0.246
0.407
0.451
0.391
0.273
0.246
0.383
0.301
0.333
0.361
0.191
0.246
0.407
0.432
0.519
0.246
0.519
0.232
0.519
0.451
0.574
0.656
0.44
0.519
0.519
0.393
0.301
0.372
0.246
0.273
0.475
0.246
0.246
0.301
0.369
0.383
0.383
0.246
0.383
0.363
0.164
0.317
0.656
0.519
0.21
0.292
0.383
0.656
0.246
0.383
0.361
0.492
0.519
0.26
0.464
0.383
0.464
0.328
0.383
0.383
0.391
0.464
0.383
0.519
0.383
0.352
0.464
0.219
0.656
0.653
0.519
0.516
0.301
0.486
0.328
0.41
0.399
0.32
0.383
0.519
0.656
0.391
0.191
0.519
0.519
0.246
0.273
0.301
0.355
0.279
0.492
0.273
0.383
0.213
0.301
0.464
0.473
0.328
0.383
0.792
0.301
0.18
0.656
0.339
0.273
0.383
0.656
0.246
0.489
0.519
0.355
0.26
0.519
0.383
0.202
0.191
0.383
0.328
0.246
0.164
0.451
0.383
0.355
0.383
0.355
0.134
0.399
0.303
0.355
0.301
0.383
0.26
0.137
0.355
0.355
0.486
0.246
0.246
0.385
0.355
0.519
0.519
0.383
0.642
0.191
0.24
0.451
0.363
0.656
0.303
0.167
0.246
0.298
0.301
0.383
0.336
0.519
0.383
0.246
0.383
0.336
0.492
0.383
0.246
0.41
0.404
0.273
0.437
0.298
0.738
0.383
0.683
0.374
0.656
0.383
0.519
0.355
0.314
0.519
0.301
0.273
0.418
0.191
0.383
0.464
0.169
0.519
0.383
0.41
0.352
0.355
0.246
0.191
0.656
0.082
0.191
0.508
0.246
0.249
0.383
0.246
0.235
0.383
0.514
0.519
0.172
0.246
0.383
0.273
0.281
0.519
0.273
0.279
0.126
0.383
0.191
0.273
1.0
0.383
0.383
0.519
0.328
0.298
0.383
0.219
0.383
0.546
0.519
0.601
0.301
0.301
0.792
0.317
0.246
0.519
0.361
0.656
0.738
0.273
0.601
0.279
0.342
0.344
0.257
0.301
0.437
0.363
0.246
0.383
0.369
0.314
0.317
0.44
0.301
0.191
0.355
0.273
0.328
0.301
0.656
0.464
0.246
0.191
0.26
0.361
0.355
0.306
0.301
0.369
0.372
0.383
0.383
0.383
0.355
0.404
0.383
0.437
0.301
0.383
0.383
0.519
0.301
0.464
0.336
0.464
0.383
0.656
0.219
0.451
0.383
0.519
0.383
0.642
0.519
0.574
0.197
0.35
0.38
0.301
0.246
0.519
0.191
0.219
0.109
0.366
0.342
0.219
0.41
0.656
0.519
0.246
0.385
0.301
0.26
0.519
0.519
0.656
0.519
0.656
0.519
0.328
0.683
0.29
0.574
0.35
0.355
0.355
0.383
0.273
0.082
0.464
0.301
0.41
0.246
0.328
0.437
0.385
0.109
0.355
0.314
0.383
0.519
0.355
0.191
0.328
0.301
0.344
0.301
0.328
0.437
0.232
0.273
0.301
0.519
0.246
0.383
0.495
0.519
0.164
0.391
0.519
0.246
0.374
0.437
0.464
0.656
0.355
0.273
0.656
0.464
0.383
0.579
0.407
0.656
0.383
0.322
0.451
0.221
0.355
0.26
0.383
0.328
0.656
0.421
0.383
0.383
0.41
0.191
0.301
0.366
0.383
0.383
0.792
0.287
0.464
0.383
0.383
0.464
0.306
0.656
0.26
0.246
0.383
0.451
0.519
0.691
0.301
0.301
